"","X","samples","mean","upper","lower","sv","rel","der","Strata","locality"
"881",69,12,0.0933989937662555,0.0998651978255739,0.0874536925184407,"samples",44.9459419987402,1.74,"lowtide","Punta Arenas"
"882",70,13,0.089783961944943,0.0925866454433879,0.0853362382978425,"samples",43.2062978761178,2.416,"lowtide","Punta Arenas"
"883",71,14,0.0847633358044334,0.0896429083105724,0.0784588417870928,"samples",40.7902464583323,0.837,"lowtide","Punta Arenas"
"884",72,15,0.0830244832675207,0.0870136781256219,0.0784507409466009,"samples",39.9534669373019,1.517,"lowtide","Punta Arenas"
"885",73,16,0.0798720948533287,0.0828912123092341,0.0766684601975988,"samples",38.4364584438661,1.245,"lowtide","Punta Arenas"
"886",74,17,0.0772846020775697,0.0807335862687443,0.0726964736899959,"samples",37.1912919219175,1.048,"lowtide","Punta Arenas"
"887",75,18,0.0751069135325947,0.0783160754845599,0.0712778557930677,"samples",36.1433334901733,0.583,"lowtide","Punta Arenas"
"888",76,19,0.0738956772744489,0.0773937924591433,0.0699542586625757,"samples",35.5604561762952,1.131,"lowtide","Punta Arenas"
"889",77,20,0.0715463070595309,0.074123447043543,0.0682050369245232,"samples",34.4298802123021,0.617,"lowtide","Punta Arenas"
"890",78,21,0.0702632393476251,0.0738169192950092,0.0660806405723123,"samples",33.8124357984565,0.687,"lowtide","Punta Arenas"
"891",79,22,0.068835354620261,0.0713239783922049,0.0656378502775724,"samples",33.1253017989446,0.954,"lowtide","Punta Arenas"
"892",80,23,0.0668538610483946,0.0681792804713531,0.0646578290700186,"samples",32.171757316711,0.354,"lowtide","Punta Arenas"
"893",81,24,0.0661183232362944,0.0679176757175231,0.0639068213280789,"samples",31.817798044695,0.934,"lowtide","Punta Arenas"
"894",82,25,0.0641767331676374,0.0668457846060496,0.0615463705505163,"samples",30.8834561305884,0.266,"lowtide","Punta Arenas"
"895",83,26,0.0636233396285661,0.066607337554379,0.0607528667325543,"samples",30.6171492582486,0.677,"lowtide","Punta Arenas"
"896",84,27,0.0622174480550801,0.0647800586696281,0.0596296174476409,"samples",29.9405989168546,0.337,"lowtide","Punta Arenas"
"897",85,28,0.0615174626107153,0.0633364873043965,0.0595195443566695,"samples",29.6037483372743,0.73,"lowtide","Punta Arenas"
"898",86,29,0.0600012328184614,0.0623794253448259,0.0574895039598415,"samples",28.8741004732945,0.284,"lowtide","Punta Arenas"
"899",87,30,0.0594103030613357,0.0615076762333837,0.0569378855805268,"samples",28.5897302299108,NA,"lowtide","Punta Arenas"
"900",1,2,0.189532185657019,0.227892888247783,0.15322297316751,"samples",100,15.971,"hightide","Reñaca, Viña del Mar"
"901",2,3,0.159262586174432,0.176064556575262,0.148659513151877,"samples",84.0293091235894,9.189,"hightide","Reñaca, Viña del Mar"
"902",3,4,0.141846306277578,0.154470852693599,0.131735861239397,"samples",74.8402208236368,7.882,"hightide","Reñaca, Viña del Mar"
"903",4,5,0.12690775536414,0.13669494206365,0.118374775079474,"samples",66.9584191857496,6.065,"hightide","Reñaca, Viña del Mar"
"904",5,6,0.115413480526831,0.12463851990003,0.108070369143006,"samples",60.8938688311677,4.904,"hightide","Reñaca, Viña del Mar"
"905",6,7,0.1061186730242,0.111835298815025,0.0979088834662055,"samples",55.9897901542878,3.055,"hightide","Reñaca, Viña del Mar"
"906",7,8,0.100328440822842,0.107280199721502,0.0956161195258766,"samples",52.9347775287084,3.644,"hightide","Reñaca, Viña del Mar"
"907",8,9,0.0934217093612388,0.0982890809167914,0.0892886582200511,"samples",49.2906832881125,1.715,"hightide","Reñaca, Viña del Mar"
"908",9,10,0.0901716249041935,0.0950691871530234,0.0858462165722269,"samples",47.5758903911812,2.501,"hightide","Reñaca, Viña del Mar"
"909",10,11,0.0854306032327365,0.0894953807016007,0.0818982147417445,"samples",45.0744568457271,1.607,"hightide","Reñaca, Viña del Mar"
"910",11,12,0.082384357710307,0.0858061567771169,0.0782574754329109,"samples",43.4672124023257,1.948,"hightide","Reñaca, Viña del Mar"
"911",12,13,0.0786922225264712,0.0821273324731912,0.0759331351539502,"samples",41.5191869674705,1.665,"hightide","Reñaca, Viña del Mar"
"912",13,14,0.0755368804100382,0.0782045606082614,0.0726583338058482,"samples",39.8543815385166,0.95,"hightide","Reñaca, Viña del Mar"
"913",14,15,0.0737362449691629,0.0762984437738158,0.0710383439899743,"samples",38.9043394996759,1.73,"hightide","Reñaca, Viña del Mar"
"914",15,16,0.0704572264143033,0.0730083819647756,0.0666806118433055,"samples",37.1742805424108,1.098,"hightide","Reñaca, Viña del Mar"
"915",16,17,0.0683769454114956,0.0707359226831756,0.0649751634476426,"samples",36.0766933460218,0.429,"hightide","Reñaca, Viña del Mar"
"916",17,18,0.0675641125439695,0.070999085297606,0.0648805951319586,"samples",35.6478306361299,1.213,"hightide","Reñaca, Viña del Mar"
"917",18,19,0.0652659733060579,0.0670554595091235,0.0633762425082426,"samples",34.435298194769,1.355,"hightide","Reñaca, Viña del Mar"
"918",19,20,0.0626974698006537,0.0642834840773022,0.0605833465171761,"samples",33.0801175448439,0.354,"hightide","Reñaca, Viña del Mar"
"919",20,21,0.0620271313240913,0.0638691487110791,0.0601705488102901,"samples",32.7264369948947,0.957,"hightide","Reñaca, Viña del Mar"
"920",21,22,0.0602135962111803,0.0619597105570814,0.0576604688148791,"samples",31.7695888972355,0.318,"hightide","Reñaca, Viña del Mar"
"921",22,23,0.0596108323765475,0.0608568402152311,0.0585255773755664,"samples",31.451561733383,0.966,"hightide","Reñaca, Viña del Mar"
"922",23,24,0.0577801400600565,0.0598996004304863,0.0564179897430512,"samples",30.4856612399418,0.677,"hightide","Reñaca, Viña del Mar"
"923",24,25,0.0564964096252221,0.0588172734610691,0.0542798015553297,"samples",29.8083459700396,0.471,"hightide","Reñaca, Viña del Mar"
"924",25,26,0.0556038581576372,0.0569430349128286,0.0541003639784684,"samples",29.3374225411292,0.445,"hightide","Reñaca, Viña del Mar"
"925",26,27,0.0547613841969891,0.0566378604049445,0.0526261674532816,"samples",28.8929207496642,0.412,"hightide","Reñaca, Viña del Mar"
"926",27,28,0.053980855347887,0.0552537278725872,0.0524895473045307,"samples",28.4811021203395,0.742,"hightide","Reñaca, Viña del Mar"
"927",28,29,0.0525738531183895,0.0539019637687236,0.0515497244906123,"samples",27.7387468181938,0.476,"hightide","Reñaca, Viña del Mar"
"928",29,30,0.0516708414666236,0.0527354352448776,0.0507207596012595,"samples",27.2623044405387,NA,"hightide","Reñaca, Viña del Mar"
"929",30,2,0.321595384136786,0.34500505653741,0.299941186680995,"samples",100,19.882,"midtide","Reñaca, Viña del Mar"
"930",31,3,0.257656840131224,0.269717525653107,0.242882146436291,"samples",80.1183265807178,9.95,"midtide","Reñaca, Viña del Mar"
"931",32,4,0.225659638267385,0.238396839034689,0.217968027445139,"samples",70.1688050881363,8.205,"midtide","Reñaca, Viña del Mar"
"932",33,5,0.199271957916154,0.209567987852754,0.192008413103815,"samples",61.9635628325426,5.131,"midtide","Reñaca, Viña del Mar"
"933",34,6,0.182769729097678,0.187702895275739,0.177987797297301,"samples",56.8321991275655,3.987,"midtide","Reñaca, Viña del Mar"
"934",35,7,0.169946161265263,0.174801416473068,0.165195570630542,"samples",52.8447140873696,3.22,"midtide","Reñaca, Viña del Mar"
"935",36,8,0.159590813807201,0.162819643613116,0.15621188934759,"samples",49.6247215225333,2.951,"midtide","Reñaca, Viña del Mar"
"936",37,9,0.150100657051991,0.15294782718314,0.144311530647926,"samples",46.6737597788866,2.828,"midtide","Reñaca, Viña del Mar"
"937",38,10,0.141005531919034,0.143917177778336,0.137145717536826,"samples",43.8456330141414,1.786,"midtide","Reñaca, Viña del Mar"
"938",39,11,0.135262231159736,0.138763462107734,0.131093064379064,"samples",42.0597551556288,1.86,"midtide","Reñaca, Viña del Mar"
"939",40,12,0.129281351964384,0.133089978364361,0.125137208254212,"samples",40.200002344995,1.291,"midtide","Reñaca, Viña del Mar"
"940",41,13,0.125128759083049,0.127632342493478,0.122943693669528,"samples",38.9087546821963,1.606,"midtide","Reñaca, Viña del Mar"
"941",42,14,0.119963374095213,0.12303752788818,0.11719745467785,"samples",37.3025795806162,1.223,"midtide","Reñaca, Viña del Mar"
"942",43,15,0.116031656551616,0.118248883698644,0.11411008968542,"samples",36.080013045916,1.066,"midtide","Reñaca, Viña del Mar"
"943",44,16,0.112602758725954,0.114226899445948,0.110941828124828,"samples",35.0137981700819,1.141,"midtide","Reñaca, Viña del Mar"
"944",45,17,0.108933801522776,0.110766779096704,0.107149280668831,"samples",33.8729368940328,0.878,"midtide","Reñaca, Viña del Mar"
"945",46,18,0.106109065079268,0.108968874467106,0.104295710886597,"samples",32.9945858408638,0.873,"midtide","Reñaca, Viña del Mar"
"946",47,19,0.103302575308041,0.104668429919641,0.101859241896623,"samples",32.1219085856354,0.856,"midtide","Reñaca, Viña del Mar"
"947",48,20,0.100549015813668,0.102205869842672,0.0982241180016384,"samples",31.2656899860544,0.726,"midtide","Reñaca, Viña del Mar"
"948",49,21,0.0982143618655085,0.0999334762882673,0.0967698528997379,"samples",30.5397299557429,0.828,"midtide","Reñaca, Viña del Mar"
"949",50,22,0.0955526669006775,0.0972581708578859,0.0942252941685776,"samples",29.712076607429,0.462,"midtide","Reñaca, Viña del Mar"
"950",51,23,0.0940670182973934,0.0962530012744336,0.092933929171631,"samples",29.2501145655073,0.751,"midtide","Reñaca, Viña del Mar"
"951",52,24,0.0916527912451689,0.0934152844094292,0.0905247530467362,"samples",28.4994112994438,0.509,"midtide","Reñaca, Viña del Mar"
"952",53,25,0.0900166969761221,0.0909669444910343,0.088089989349122,"samples",27.9906682173755,0.617,"midtide","Reñaca, Viña del Mar"
"953",54,26,0.088031375508317,0.08911501028603,0.087175878426934,"samples",27.3733330298279,0.514,"midtide","Reñaca, Viña del Mar"
"954",55,27,0.0863796371667483,0.0874424496704612,0.0851020896651853,"samples",26.8597254275291,0.391,"midtide","Reñaca, Viña del Mar"
"955",56,28,0.0851221515977932,0.0863674261695539,0.0841426593680018,"samples",26.4687106210416,0.593,"midtide","Reñaca, Viña del Mar"
"956",57,29,0.0832138062966662,0.0846208984903813,0.0823180308008218,"samples",25.8753111522497,0.363,"midtide","Reñaca, Viña del Mar"
"957",58,30,0.0820459300224731,0.0831331764478664,0.0809429065031354,"samples",25.5121603323684,NA,"midtide","Reñaca, Viña del Mar"
"958",59,2,0.258215710046399,0.290712776647389,0.229136199380965,"samples",100,16.453,"lowtide","Reñaca, Viña del Mar"
"959",60,3,0.215730591972712,0.225476072575512,0.196680874969824,"samples",83.5466563726688,11.554,"lowtide","Reñaca, Viña del Mar"
"960",61,4,0.185897177276207,0.200913663135435,0.170670309563827,"samples",71.9929772060743,7.105,"lowtide","Reñaca, Viña del Mar"
"961",62,5,0.167550520729895,0.179379635197951,0.159056306291856,"samples",64.8878105440553,5.186,"lowtide","Reñaca, Viña del Mar"
"962",63,6,0.154159094904028,0.159799906277651,0.149270630981654,"samples",59.7016714731751,4.796,"lowtide","Reñaca, Viña del Mar"
"963",64,7,0.141775437573252,0.146407355630122,0.135469870651582,"samples",54.9058140373319,3.518,"lowtide","Reñaca, Viña del Mar"
"964",65,8,0.132692298690905,0.136236280540481,0.128603131205848,"samples",51.3881586318128,2.842,"lowtide","Reñaca, Viña del Mar"
"965",66,9,0.125354576754865,0.12953012974251,0.121099527448739,"samples",48.5464562680326,2.089,"lowtide","Reñaca, Viña del Mar"
"966",67,10,0.119959421699617,0.123672075900496,0.117241318541548,"samples",46.457057813431,2.545,"lowtide","Reñaca, Viña del Mar"
"967",68,11,0.113388231830614,0.116618301470134,0.108249579660073,"samples",43.9122127039595,1.617,"lowtide","Reñaca, Viña del Mar"
"968",69,12,0.109213720287873,0.111412278717053,0.106321076302554,"samples",42.2955366535397,1.656,"lowtide","Reñaca, Viña del Mar"
"969",70,13,0.104938190743724,0.107926489935302,0.102862773306228,"samples",40.6397390479719,1.553,"lowtide","Reñaca, Viña del Mar"
"970",71,14,0.100928636900777,0.103961667045996,0.0983802937913818,"samples",39.0869466782794,1.322,"lowtide","Reñaca, Viña del Mar"
"971",72,15,0.097514895715307,0.100228705515302,0.0954331206830632,"samples",37.7648965269326,1.021,"lowtide","Reñaca, Viña del Mar"
"972",73,16,0.0948793033322919,0.0966156975899241,0.093148952838559,"samples",36.744202479099,1.181,"lowtide","Reñaca, Viña del Mar"
"973",74,17,0.0918305375201708,0.0944176490913008,0.0902593689433881,"samples",35.563497474135,1.172,"lowtide","Reñaca, Viña del Mar"
"974",75,18,0.088804135793702,0.0908673117121203,0.0860421224475416,"samples",34.3914534780803,1.058,"lowtide","Reñaca, Viña del Mar"
"975",76,19,0.086071410841972,0.0884161085393174,0.08415204403678,"samples",33.3331425986845,0.73,"lowtide","Reñaca, Viña del Mar"
"976",77,20,0.0841863272550001,0.0855530449018759,0.0822159536550122,"samples",32.6031004232363,0.622,"lowtide","Reñaca, Viña del Mar"
"977",78,21,0.0825810169576905,0.0843067125286291,0.0808951617203727,"samples",31.9814069185997,0.868,"lowtide","Reñaca, Viña del Mar"
"978",79,22,0.0803385764028004,0.0816506916301369,0.0782635286717865,"samples",31.112970000301,0.552,"lowtide","Reñaca, Viña del Mar"
"979",80,23,0.0789140279079231,0.0801156437339371,0.0779088407637849,"samples",30.5612806803052,0.786,"lowtide","Reñaca, Viña del Mar"
"980",81,24,0.0768844628235395,0.077642208622365,0.0758762921585068,"samples",29.7752847066215,0.608,"lowtide","Reñaca, Viña del Mar"
"981",82,25,0.0753150904429866,0.0767112089593027,0.0743021635839784,"samples",29.1675089906238,0.508,"lowtide","Reñaca, Viña del Mar"
"982",83,26,0.0740041375183283,0.0751801197885423,0.0721301839052762,"samples",28.6598121799136,0.62,"lowtide","Reñaca, Viña del Mar"
"983",84,27,0.0724021477048158,0.0737545509436614,0.071166360634707,"samples",28.03940460935,0.498,"lowtide","Reñaca, Viña del Mar"
"984",85,28,0.0711173007814461,0.0726641784003771,0.0702621364052816,"samples",27.5418179508392,0.512,"lowtide","Reñaca, Viña del Mar"
"985",86,29,0.0697946800002616,0.0710121069707721,0.0683581826752731,"samples",27.0296024930939,0.396,"lowtide","Reñaca, Viña del Mar"
"986",87,30,0.0687717010199186,0.0695055504963159,0.0681235203601449,"samples",26.6334302461926,NA,"lowtide","Reñaca, Viña del Mar"
"987",20,2,0.0274868921595771,0.0346512211311129,0.0213117419734701,"samples",100,13.989,"hightide","SANTA CRUZ"
"988",21,3,0.0236417493184797,0.0291448709021856,0.0194473836867244,"samples",86.0109945541528,9.448,"hightide","SANTA CRUZ"
"989",22,4,0.0210446669947344,0.0259254537908512,0.0170503560025666,"samples",76.5625552447256,7.016,"hightide","SANTA CRUZ"
"990",23,5,0.019116145636357,0.0240791080126582,0.0153684024058723,"samples",69.5464060664875,6.324,"hightide","SANTA CRUZ"
"991",24,6,0.0173778100671837,0.0217094885710019,0.014494867636325,"samples",63.2221713764351,4.204,"hightide","SANTA CRUZ"
"992",25,7,0.016222266807029,0.020349329120481,0.0131544966123833,"samples",59.0181920635097,3.753,"hightide","SANTA CRUZ"
"993",26,8,0.015190799320496,0.0188095414052838,0.0124971068507241,"samples",55.2656125410786,3.132,"hightide","SANTA CRUZ"
"994",27,9,0.0143299361420283,0.0178483222117624,0.0117175078775568,"samples",52.133708164731,2.573,"hightide","SANTA CRUZ"
"995",28,10,0.0136226041857713,0.0168257841513455,0.0111198852246735,"samples",49.5603653795574,2.203,"hightide","SANTA CRUZ"
"996",29,11,0.0130170735257519,0.0160175144410978,0.0105798458107706,"samples",47.3573856592457,2.007,"hightide","SANTA CRUZ"
"997",30,12,0.0124652979572835,0.0153849397576283,0.0100070969698833,"samples",45.3499722155394,1.901,"hightide","SANTA CRUZ"
"998",31,13,0.011942787977986,0.0149653566214562,0.00998001515204858,"samples",43.4490298453941,1.601,"hightide","SANTA CRUZ"
"999",32,14,0.0115027555419915,0.0139476622034797,0.00971330152614192,"samples",41.8481488384042,1.085,"hightide","SANTA CRUZ"
"1000",33,15,0.0112046546779797,0.0141334503384492,0.00944681159229903,"samples",40.7636287614122,1.4,"hightide","SANTA CRUZ"
"1001",34,16,0.0108198844794257,0.0135342725394091,0.00881661231786145,"samples",39.3637971750682,1.151,"hightide","SANTA CRUZ"
"1002",35,17,0.010503463919212,0.0129182542620742,0.00873492322086305,"samples",38.2126282528899,0.96,"hightide","SANTA CRUZ"
"1003",36,18,0.0102395934881208,0.012802781907449,0.00849590343888046,"samples",37.2526418362402,1.081,"hightide","SANTA CRUZ"
"1004",37,19,0.0099424560678622,0.0122389112754308,0.00832193289531513,"samples",36.1716268617804,0.929,"hightide","SANTA CRUZ"
"1005",38,20,0.00968711951373428,0.0120372650536829,0.00810479659304834,"samples",35.2426875235477,0.692,"hightide","SANTA CRUZ"
"1006",39,21,0.00949694387139032,0.0118804646343661,0.00785307056045175,"samples",34.5508099506308,0.949,"hightide","SANTA CRUZ"
"1007",40,22,0.00923621629356056,0.0113563881077297,0.0078510427125105,"samples",33.6022575413002,0.536,"hightide","SANTA CRUZ"
"1008",41,23,0.00908885192626079,0.0111505534784849,0.00763154648993585,"samples",33.066131570986,0.824,"hightide","SANTA CRUZ"
"1009",42,24,0.00886230555847721,0.0110587526536896,0.0074108522288171,"samples",32.2419337443697,0.695,"hightide","SANTA CRUZ"
"1010",43,25,0.00867140900430092,0.0105746110346932,0.00726328594681741,"samples",31.5474334237514,0.728,"hightide","SANTA CRUZ"
"1011",44,26,0.00847128982937525,0.010342365387019,0.00705433589659465,"samples",30.8193803075101,0.288,"hightide","SANTA CRUZ"
"1012",45,27,0.00839211140787587,0.0102220560640635,0.00695021034859463,"samples",30.5313214719033,0.794,"hightide","SANTA CRUZ"
"1013",46,28,0.00817379664308566,0.0100662453441726,0.00673644833432166,"samples",29.7370710214603,0.402,"hightide","SANTA CRUZ"
"1014",47,29,0.00806332787993055,0.0100468890844642,0.00659721231836977,"samples",29.3351748648713,0.405,"hightide","SANTA CRUZ"
"1015",48,30,0.00795189247160628,0.00971557802275301,0.00644833231705921,"samples",28.9297619586856,NA,"hightide","SANTA CRUZ"
"1016",68,2,0.116350882294654,0.121184928628377,0.110796756967297,"samples",100,17.73,"midtide","SANTA CRUZ"
"1017",69,3,0.0957215780446393,0.0997422233296844,0.0917021822043478,"samples",82.2697483309397,10.797,"midtide","SANTA CRUZ"
"1018",70,4,0.0831591137999388,0.0861597183239611,0.0796421191496701,"samples",71.4726972068351,7.367,"midtide","SANTA CRUZ"
"1019",71,5,0.0745870494915571,0.0765407617725269,0.0713118298583347,"samples",64.1052719331072,5.591,"midtide","SANTA CRUZ"
"1020",72,6,0.0680824357921887,0.0708052896811421,0.0652117596205182,"samples",58.5147567852325,4.257,"midtide","SANTA CRUZ"
"1021",73,7,0.063129367836455,0.0654257875565828,0.060364984970056,"samples",54.2577474200691,3.561,"midtide","SANTA CRUZ"
"1022",74,8,0.0589861785547174,0.0612158666849267,0.0565245953614662,"samples",50.6968038328558,2.903,"midtide","SANTA CRUZ"
"1023",75,9,0.0556087945448695,0.0577246021725575,0.0530351948104164,"samples",47.7940462918387,2.483,"midtide","SANTA CRUZ"
"1024",76,10,0.0527199562269761,0.0547444272612334,0.0506809141166371,"samples",45.3111787270037,2.086,"midtide","SANTA CRUZ"
"1025",77,11,0.0502930177466827,0.051972005218149,0.0482775150204677,"samples",43.2252998471622,1.869,"midtide","SANTA CRUZ"
"1026",78,12,0.0481181045319492,0.0499536896022688,0.0459991640676981,"samples",41.3560289212867,1.577,"midtide","SANTA CRUZ"
"1027",79,13,0.046283031077463,0.0481792345867279,0.0443326343210538,"samples",39.7788398030822,1.397,"midtide","SANTA CRUZ"
"1028",80,14,0.0446581285068047,0.0462984923148331,0.0429380395354014,"samples",38.3822860867612,1.328,"midtide","SANTA CRUZ"
"1029",81,15,0.0431126902225695,0.0448343809592164,0.0413821111787611,"samples",37.0540294773085,1.195,"midtide","SANTA CRUZ"
"1030",82,16,0.0417228349072542,0.0431258925541372,0.0399525032716665,"samples",35.8594916380547,1.05,"midtide","SANTA CRUZ"
"1031",83,17,0.0405010580959893,0.0421557038323009,0.0388906396350848,"samples",34.8094120966115,1.004,"midtide","SANTA CRUZ"
"1032",84,18,0.0393331935306772,0.040848630786013,0.0378366081608985,"samples",33.8056684701949,0.926,"midtide","SANTA CRUZ"
"1033",85,19,0.0382556279240829,0.0395109684945557,0.0366555469185457,"samples",32.8795340178016,0.81,"midtide","SANTA CRUZ"
"1034",86,20,0.0373132850317813,0.0387661945104591,0.0357946606267941,"samples",32.0696193238028,0.746,"midtide","SANTA CRUZ"
"1035",87,21,0.0364458019651715,0.0377977912667211,0.0349522505187052,"samples",31.3240443444805,0.767,"midtide","SANTA CRUZ"
"1036",88,22,0.0355530797401794,0.0368641109668385,0.0340756245731538,"samples",30.5567770858349,0.645,"midtide","SANTA CRUZ"
"1037",89,23,0.0348029947031712,0.0360008596764825,0.0334632366002673,"samples",29.9121020973732,0.557,"midtide","SANTA CRUZ"
"1038",90,24,0.0341548123279672,0.0355352169715765,0.0327415293079642,"samples",29.3550093083709,0.623,"midtide","SANTA CRUZ"
"1039",91,25,0.0334294948206154,0.0346770817028726,0.0320851990763125,"samples",28.7316212488675,0.602,"midtide","SANTA CRUZ"
"1040",92,26,0.0327290792722007,0.0340312447722177,0.0313151733286848,"samples",28.1296356561489,0.493,"midtide","SANTA CRUZ"
"1041",93,27,0.0321558897379048,0.0333467445524991,0.0308867917085618,"samples",27.6369969043049,0.527,"midtide","SANTA CRUZ"
"1042",94,28,0.0315432008867622,0.0327121866344569,0.0303206182239893,"samples",27.1104097061167,0.472,"midtide","SANTA CRUZ"
"1043",95,29,0.0309943329107129,0.0320138639435171,0.0296624080463418,"samples",26.6386745845391,0.431,"midtide","SANTA CRUZ"
"1044",96,30,0.0304930960363788,0.0315774579867609,0.029174570349565,"samples",26.2078769279603,NA,"midtide","SANTA CRUZ"
"1045",116,2,0.0888348210650525,0.0944732599062967,0.0844980358778123,"samples",100,17.577,"lowtide","SANTA CRUZ"
"1046",117,3,0.073219925077462,0.0772556965160346,0.0691662004451921,"samples",82.4225503013554,11.037,"lowtide","SANTA CRUZ"
"1047",118,4,0.063414839608652,0.0667305060899405,0.0601360102625714,"samples",71.3851154855303,7.401,"lowtide","SANTA CRUZ"
"1048",119,5,0.0568400206285941,0.0597772295939253,0.0534367701825966,"samples",63.9839422730091,5.668,"lowtide","SANTA CRUZ"
"1049",120,6,0.0518051207475492,0.0547203923817795,0.0488969109367582,"samples",58.3162324485497,4.337,"lowtide","SANTA CRUZ"
"1050",121,7,0.0479521873340135,0.0509916079178351,0.0453475949645133,"samples",53.9790442071119,3.493,"lowtide","SANTA CRUZ"
"1051",122,8,0.0448493634338072,0.0473566725349536,0.0423708973257481,"samples",50.4862427774404,2.839,"lowtide","SANTA CRUZ"
"1052",123,9,0.0423271357953164,0.044978414237534,0.0401929999858945,"samples",47.6470096836474,2.386,"lowtide","SANTA CRUZ"
"1053",124,10,0.0402073643200413,0.0424579641479773,0.0381410514892911,"samples",45.2608153401896,2.096,"lowtide","SANTA CRUZ"
"1054",125,11,0.0383455736216525,0.0405884099050218,0.0362013313872784,"samples",43.1650260133608,1.781,"lowtide","SANTA CRUZ"
"1055",126,12,0.0367631993827926,0.0386925743972349,0.0348011037927142,"samples",41.3837715234113,1.76,"lowtide","SANTA CRUZ"
"1056",127,13,0.0352001002918058,0.0370730101935394,0.0332322050470089,"samples",39.6242147727513,1.432,"lowtide","SANTA CRUZ"
"1057",128,14,0.0339279174760775,0.0358462669487158,0.0321165512052605,"samples",38.1921380257326,1.237,"lowtide","SANTA CRUZ"
"1058",129,15,0.0328289008335051,0.0346602549985545,0.0309921272707384,"samples",36.9549917925371,1.222,"lowtide","SANTA CRUZ"
"1059",130,16,0.0317432913432618,0.0334037576472307,0.0299672118405822,"samples",35.7329377857548,1.026,"lowtide","SANTA CRUZ"
"1060",131,17,0.0308316798071888,0.0325570133662023,0.0291061425574244,"samples",34.7067506159676,0.967,"lowtide","SANTA CRUZ"
"1061",132,18,0.0299724986875978,0.0316817932509695,0.0282312344790581,"samples",33.7395835644779,0.97,"lowtide","SANTA CRUZ"
"1062",133,19,0.0291109981407461,0.0307870988878792,0.0274654053287053,"samples",32.7698055691794,0.706,"lowtide","SANTA CRUZ"
"1063",134,20,0.0284833968194872,0.0302143292544019,0.0270122575964546,"samples",32.0633243563683,0.823,"lowtide","SANTA CRUZ"
"1064",135,21,0.0277522063851188,0.0291870245712117,0.0262969083528021,"samples",31.2402344625609,0.746,"lowtide","SANTA CRUZ"
"1065",136,22,0.0270897414156869,0.0286595004652473,0.0257780757677971,"samples",30.4945077739836,0.729,"lowtide","SANTA CRUZ"
"1066",137,23,0.0264417529724732,0.0278520081813503,0.0249644270353293,"samples",29.7650770896587,0.526,"lowtide","SANTA CRUZ"
"1067",138,24,0.0259746073607216,0.0275389450594064,0.0246202453202404,"samples",29.2392184160542,0.599,"lowtide","SANTA CRUZ"
"1068",139,25,0.0254421252059782,0.0268904086886486,0.0240149903450251,"samples",28.639811394844,0.566,"lowtide","SANTA CRUZ"
"1069",140,26,0.0249393041717855,0.0263008940255652,0.0235744395364473,"samples",28.0737934435898,0.514,"lowtide","SANTA CRUZ"
"1070",141,27,0.0244827106621942,0.0259024446209446,0.0230967996055214,"samples",27.5598131100707,0.549,"lowtide","SANTA CRUZ"
"1071",142,28,0.0239946926217633,0.0254279203624375,0.0227843093374394,"samples",27.0104586625916,0.407,"lowtide","SANTA CRUZ"
"1072",143,29,0.0236327294385277,0.0248811571767677,0.0223117048448306,"samples",26.6030022407787,0.52,"lowtide","SANTA CRUZ"
"1073",144,30,0.0231703893983571,0.0244007051423789,0.0219656412992623,"samples",26.0825531256372,NA,"lowtide","SANTA CRUZ"
